ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_AR034,LAACA_AR035,LAACA_AR036,LAACA_AR037,LAACA_AR038,LAACA_AR039,LAACA_AR040,LAACA_AR041,LAACA_AR042,LAACA_AR043,LAACA_AR044,LAACA_AR045,LAACA_AR013,LAACA_AR046,LAACA_AR047,LAACA_AR048,LAACA_AR014,LAACA_AR015,LAACA_AR016,LAACA_AR017,LAACA_AR018,LAACA_AR019,LAACA_AR020,LAACA_AR021,LAACA_AR022,LAACA_AR023,LAACA_AR024,LAACA_AR025,LAACA_AR026,LAACA_AR027,LAACA_AR028,LAACA_AR029,LAACA_AR030,LAACA_AR031,LAACA_AR032,LAACA_AR033,LAACA_AR049,LAACA_AR050,LAACA_AR051,LAACA_AR052,LAACA_AR053,LAACA_AR054,LAACA_AR055,LAACA_AR056,LAACA_AR057,LAACA_AR058,LAACA_AR059,LAACA_AR060,LAACA_AR061,LAACA_AR062,LAACA_AR063,LAACA_AR064,LAACA_AR065,LAACA_AR066,LAACA_AR067,LAACA_AR068,LAACA_AR069,LAACA_AR070,LAACA_AR071,LAACA_AR072,LAACA_AR073,LAACA_AR074,LAACA_AR075,LAACA_AR076,LAACA_AR077,LAACA_AR078,LAACA_AR079,LAACA_AR080,LAACA_AR081,LAACA_AR082,LAACA_AR083,LAACA_AR084,LAACA_AR085,LAACA_AR086,LAACA_AR087,LAACA_AR088,LAACA_AR089,LAACA_AR090,LAACA_AR091,LAACA_AR092,LAACA_AR093,LAACA_AR094,LAACA_AR095,LAACA_AR096,LAACA_AR097,LAACA_AR098,LAACA_AR099,LAACA_AR100,LAACA_AR101,LAACA_AR102,LAACA_AR103,LAACA_AR104,LAACA_AR105,LAACA_AR106,LAACA_AR107,LAACA_AR108,LAACA_AR109,LAACA_AR110,LAACA_AR111,LAACA_AR112,LAACA_AR113,LAACA_AR114
E3J2BC1221,,308,负极,反向,137,140,143,50.000,2#,2024-03-18 15:40:15,-88.043,499.895,1,1.5,139.510,10,139.596,139.415,140.150,140.220,139.390,139.060,139.160,139.240,139.650,139.580,139.830,138.780,880122.1,0,0,0,0,0,0,0,0,0,0,878867,878867,877515.9,883877.50,99.99,881.40,487.83,486.37,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.58,139.78,0.00,0.00,5.00
E3J2BC1221,,309,负极,正向,137,140,143,50.000,2#,2024-03-18 15:40:20,-88.043,499.895,1,1.5,140.140,10,140.307,139.981,140.780,140.870,140.140,140.020,139.720,139.310,140.280,140.100,140.380,139.830,886451.9,0,0,0,0,0,0,0,0,0,0,887951.8,887951.8,889047.4,892036.56,99.99,890.45,487.83,486.37,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.55,139.73,0.00,0.00,5.00
E3J2BC1221,,310,负极,反向,137,140,143,50.000,2#,2024-03-18 15:40:25,-88.043,499.895,1,1.5,140.200,10,140.151,140.254,140.590,140.880,140.100,139.610,139.580,139.500,140.460,140.180,140.750,140.380,896419.5,0,0,0,0,0,0,0,0,0,0,895430.2,895430.2,894004.6,900227.75,99.99,897.64,485.56,487.41,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.61,139.77,0.00,0.00,5.00
E3J2BC1221,,311,负极,正向,137,140,143,50.000,2#,2024-03-18 15:40:30,-88.043,499.895,1,1.5,140.050,10,139.655,140.450,140.360,140.010,139.460,139.010,139.420,139.540,140.870,140.810,140.700,140.330,902919.2,0,0,0,0,0,0,0,0,0,0,904004.3,904004.3,905419.3,908376.50,99.98,906.58,485.56,487.41,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.66,139.81,0.00,0.00,5.00
E3J2BC1221,,312,负极,反向,137,140,143,50.000,2#,2024-03-18 15:40:35,-88.043,499.895,1,1.5,139.860,10,139.889,139.839,140.170,140.120,140.150,139.740,139.270,139.730,140.120,139.530,140.030,139.790,913248.8,0,0,0,0,0,0,0,0,0,0,911599.9,911599.9,910419,916578.56,99.96,914.53,487.09,485.08,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.63,139.79,0.00,0.00,5.00
E3J2BC1221,,313,负极,正向,137,140,143,50.000,2#,2024-03-18 15:40:40,-88.043,499.895,1,1.5,139.880,10,139.980,139.787,140.720,140.530,139.780,139.560,139.310,139.570,140.330,139.700,140.070,139.270,919078.4,0,0,0,0,0,0,0,0,0,0,920705.9,920705.9,921663.3,924769.56,99.98,922.37,487.09,485.08,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.68,139.83,0.00,0.00,5.00
E3J2BC1221,,314,负极,反向,137,140,143,50.000,2#,2024-03-18 15:40:45,-88.043,499.895,1,1.5,139.740,10,139.711,139.781,140.160,140.140,139.830,139.170,139.250,139.190,140.010,140.090,139.830,139.780,929152.6,0,0,0,0,0,0,0,0,0,0,927929.4,927929.4,926556.8,932971.56,99.98,931.40,486.49,487.57,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.77,139.92,0.00,0.00,5.00
E3J2BC1221,,315,负极,正向,137,140,143,50.000,2#,2024-03-18 15:40:49,-88.043,499.895,1,1.5,140.220,10,139.959,140.476,140.700,140.680,139.870,139.240,139.300,139.920,141.110,140.410,140.500,140.440,935663.3,0,0,0,0,0,0,0,0,0,0,936737.5,936737.5,938077.8,941099.13,99.98,938.53,486.49,487.57,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.86,139.98,0.00,0.00,5.00
E3J2BC1221,,316,负极,反向,137,140,143,50.000,2#,2024-03-18 15:40:55,-88.043,499.895,1,1.5,139.920,10,139.969,139.868,140.790,139.860,139.740,139.730,139.730,139.430,140.510,139.570,139.980,139.860,945641.6,0,0,0,0,0,0,0,0,0,0,944545.6,944545.6,942918.3,949588.25,99.99,947.56,486.95,485.49,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.81,140.00,0.00,0.00,5.00
E3J2BC1221,,317,负极,正向,137,140,143,50.000,2#,2024-03-18 15:40:59,-88.043,499.895,1,1.5,139.800,10,139.953,139.650,140.960,140.250,139.800,139.640,139.110,139.100,139.710,140.080,140.260,139.080,952035.3,0,0,0,0,0,0,0,0,0,0,953226.8,953237.4,954524.4,957407.31,99.98,954.82,486.95,485.49,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.88,139.98,0.00,0.00,5.00
E3J2BC1221,,318,负极,反向,137,140,143,50.000,2#,2024-03-18 15:41:04,-88.043,499.895,1,1.5,139.760,10,139.696,139.826,140.130,140.070,139.930,139.380,138.970,138.960,139.730,140.310,140.220,139.910,962034.6,0,0,0,0,0,0,0,0,0,0,960587.8,960587.8,959268.9,965587.75,99.99,963.82,486.68,487.73,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.92,139.95,0.00,0.00,5.00
E3J2BC1221,,319,负极,正向,137,140,143,50.000,2#,2024-03-18 15:41:09,-88.043,499.895,1,1.5,140.180,10,139.967,140.395,141.190,140.510,139.320,139.350,139.470,140.120,140.800,140.530,140.360,140.160,968194,0,0,0,0,0,0,0,0,0,0,969502.4,969502.4,970704.4,973736.31,99.99,971.66,486.68,487.73,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.99,0.00,0.00,5.00
E3J2BC1221,,320,负极,反向,137,140,143,50.000,2#,2024-03-18 15:41:14,-88.043,499.895,1,1.5,140.000,10,140.178,139.827,141.020,140.400,139.910,139.810,139.740,139.790,140.460,139.850,139.500,139.540,978182.9,0,0,0,0,0,0,0,0,0,0,977012.7,977012.7,975587.3,981905.94,99.99,980.75,487.10,485.59,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.89,140.03,0.00,0.00,5.00
E3J2BC1221,,321,负极,正向,137,140,143,50.000,2#,2024-03-18 15:41:29,-88.168,499.895,1,1.5,140.190,10,139.934,140.451,140.790,140.570,139.680,138.800,139.830,140.180,140.850,140.700,140.370,140.160,1000523,0,0,0,0,0,0,0,0,0,0,1001959,1001959,1003193,1006533.25,99.98,1004.16,487.10,485.59,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.90,139.99,0.00,0.00,5.00
E3J2BC1221,,322,负极,反向,137,140,143,50.000,2#,2024-03-18 15:41:43,-88.168,499.942,1,1.5,139.760,10,139.947,139.561,140.800,140.670,139.830,139.320,139.120,139.530,140.250,139.550,139.780,138.700,1025660,0,0,0,0,0,0,0,0,0,0,1024447,1024447,1023065,1029383.19,99.96,1027.54,486.62,485.80,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.92,139.99,0.00,0.00,5.00
E3J2BC1221,,323,负极,正向,137,140,143,50.000,2#,2024-03-18 15:41:47,-88.168,499.942,1,1.5,139.840,10,139.936,139.737,140.270,140.500,140.220,139.370,139.330,139.480,140.400,140.140,139.600,139.060,1031936,0,0,0,0,0,0,0,0,0,0,1033138,1033138,1034489,1037542.44,99.98,1036.57,486.62,485.80,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.96,0.00,0.00,5.00
E3J2BC1221,,324,负极,反向,137,140,143,50.000,2#,2024-03-18 15:41:52,-88.168,499.942,1,1.5,139.860,10,139.720,139.997,140.140,140.230,139.450,139.530,139.250,139.130,139.880,139.910,140.510,140.550,1041968,0,0,0,0,0,0,0,0,0,0,1040723,1040723,1039425,1045733.75,99.99,1043.82,487.02,487.79,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.96,0.00,0.00,5.00
E3J2BC1221,,325,负极,正向,137,140,143,50.000,2#,2024-03-18 15:41:57,-88.168,499.942,1,1.5,140.350,10,140.112,140.583,140.860,140.340,139.970,139.600,139.800,139.340,140.680,141.170,141.100,140.630,1048202,0,0,0,0,0,0,0,0,0,0,1049553,1049553,1050797,1053882.50,99.98,1052.86,487.02,487.79,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.98,0.00,0.00,5.00
E3J2BC1221,,326,负极,反向,137,140,143,50.000,2#,2024-03-18 15:42:02,-88.168,499.942,1,1.5,139.920,10,139.933,139.897,140.260,140.520,140.240,139.740,138.920,139.310,140.600,139.900,140.110,139.570,1058276,0,0,0,0,0,0,0,0,0,0,1057138,1057138,1055680,1062126.75,99.98,1060.01,486.87,484.80,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.99,0.00,0.00,5.00
E3J2BC1221,,327,负极,正向,137,140,143,50.000,2#,2024-03-18 15:42:07,-88.168,499.942,1,1.5,139.700,10,139.811,139.597,140.600,140.490,139.540,139.240,139.170,139.600,139.980,139.550,139.570,139.290,1064510,0,0,0,0,0,0,0,0,0,0,1065765,1065765,1067105,1070562.50,99.99,1068.94,486.87,484.80,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.99,0.00,0.00,5.00
E3J2BC1221,,328,负极,反向,137,140,143,50.000,2#,2024-03-18 15:42:12,-88.168,499.942,1,1.5,139.670,10,139.458,139.881,139.980,140.030,139.180,138.980,139.130,139.250,139.910,139.840,140.060,140.340,1074584,0,0,0,0,0,0,0,0,0,0,1073541,1073541,1071977,1078349.63,99.99,1076.83,487.43,487.82,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.92,139.99,0.00,0.00,5.00
E3J2BC1221,,329,负极,正向,137,140,143,50.000,2#,2024-03-18 15:42:17,-88.168,499.942,1,1.5,140.330,10,140.059,140.610,140.540,140.520,139.970,139.620,139.650,139.410,141.100,141.260,141.180,140.090,1081030,0,0,0,0,0,0,0,0,0,0,1082169,1082169,1083860,1086508.63,99.99,1084.70,487.43,487.82,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.90,139.99,0.00,0.00,5.00
E3J2BC1221,,330,负极,反向,137,140,143,50.000,2#,2024-03-18 15:42:22,-88.168,499.942,1,1.5,139.850,10,139.997,139.710,140.440,140.090,140.190,140.020,139.240,139.070,140.210,139.940,139.920,139.410,1091008,0,0,0,0,0,0,0,0,0,0,1089753,1089753,1088509,1094678.38,99.99,1092.70,487.39,484.85,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.91,140.01,0.00,0.00,5.00
E3J2BC1221,,331,负极,正向,137,140,143,50.000,2#,2024-03-18 15:42:27,-88.168,499.942,1,1.5,139.650,10,139.809,139.484,140.700,140.420,139.400,139.340,139.190,139.300,139.530,139.510,139.860,139.220,1097242,0,0,0,0,0,0,0,0,0,0,1098509,1098509,1099828,1102838.00,99.99,1101.73,487.39,484.85,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.89,140.00,0.00,0.00,5.00
E3J2BC1221,,332,负极,反向,137,140,143,50.000,2#,2024-03-18 15:42:32,-88.168,499.942,1,1.5,139.670,10,139.578,139.757,140.170,140.140,139.560,138.980,139.030,139.420,139.870,140.080,139.780,139.640,1107317,0,0,0,0,0,0,0,0,0,0,1106072,1106072,1104710,1111337.75,99.99,1109.66,487.47,488.32,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.88,139.91,0.00,0.00,5.00
E3J2BC1221,,333,负极,正向,137,140,143,50.000,2#,2024-03-18 15:42:37,-88.168,499.942,1,1.5,140.330,10,140.054,140.600,140.550,140.900,139.900,139.350,139.570,139.780,141.250,141.250,140.790,139.930,1113635,0,0,0,0,0,0,0,0,0,0,1114795,1114795,1116135,1119177.75,99.98,1117.56,487.47,488.32,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.84,139.92,0.00,0.00,5.00
E3J2BC1221,,334,负极,反向,137,140,143,50.000,2#,2024-03-18 15:42:41,-88.168,499.942,1,1.5,140.030,10,140.165,139.887,140.860,140.260,139.780,140.170,139.760,139.760,139.950,139.920,140.180,139.630,1123625,0,0,0,0,0,0,0,0,0,0,1122380,1122380,1120976,1127348.00,99.99,1126.53,487.52,484.97,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.85,140.01,0.00,0.00,5.00
E3J2BC1221,,335,负极,正向,137,140,143,50.000,2#,2024-03-18 15:42:46,-88.168,499.942,1,1.5,139.830,10,140.086,139.566,141.040,140.280,139.930,139.980,139.200,139.120,139.560,139.810,139.970,139.370,1129859,0,0,0,0,0,0,0,0,0,0,1131103,1131103,1132975,1135485.88,99.99,1133.78,487.52,484.97,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.90,140.00,0.00,0.00,5.00
E3J2BC1221,,336,负极,反向,137,140,143,50.000,2#,2024-03-18 15:42:51,-88.168,499.942,1,1.5,139.560,10,139.443,139.669,139.810,139.920,139.930,138.930,138.630,139.110,139.800,140.060,139.940,139.450,1140113,0,0,0,0,0,0,0,0,0,0,1138688,1138688,1137337,1143677.25,99.98,1142.77,486.80,487.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.90,139.90,0.00,0.00,5.00
E3J2BC1221,,337,负极,正向,137,140,143,50.000,2#,2024-03-18 15:43:06,-88.259,499.942,1,1.5,140.050,10,140.185,139.908,140.750,140.320,139.840,139.990,140.020,139.310,139.940,140.110,140.340,139.840,1162592,0,0,0,0,0,0,0,0,0,0,1163666,1163666,1165092,1168006.25,99.98,1166.18,486.80,487.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.85,139.88,0.00,0.00,5.00
E3J2BC1221,,338,负极,反向,137,140,143,50.000,2#,2024-03-18 15:43:20,-88.259,499.953,1,1.5,139.870,10,139.670,140.074,139.880,140.210,139.560,139.650,139.040,139.100,140.090,140.380,140.670,140.130,1187548,0,0,0,0,0,0,0,0,0,0,1186261,1186261,1185282,1191197.13,99.99,1189.53,487.63,486.98,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.88,139.91,0.00,0.00,5.00
E3J2BC1221,,339,负极,正向,137,140,143,50.000,2#,2024-03-18 15:43:25,-88.259,499.953,1,1.5,140.070,10,139.807,140.334,140.730,140.300,139.360,139.160,139.480,139.640,140.830,140.490,140.420,140.290,1193750,0,0,0,0,0,0,0,0,0,0,1195027,1195027,1196346,1199377.63,99.98,1197.42,487.63,486.98,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.90,139.93,0.00,0.00,5.00
